city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Philo,Philo,CA,California,6045,Mendocino,39.0657,-123.4452,175,32,polygon,False,False,America/Los_Angeles,3,95466 95415,1840026600
Chinese Camp,Chinese Camp,CA,California,6109,Tuolumne,37.8703,-120.4443,174,74,polygon,False,False,America/Los_Angeles,3,95327,1840017598
Edna,Edna,CA,California,6079,San Luis Obispo,35.2108,-120.606,172,54,polygon,False,False,America/Los_Angeles,3,93401,1840024937
Loma Mar,Loma Mar,CA,California,6081,San Mateo,37.2658,-122.3007,172,38,polygon,False,False,America/Los_Angeles,3,94021 94060,1840026828
Farmington,Farmington,CA,California,6077,San Joaquin,37.9299,-121.0043,172,26,polygon,False,False,America/Los_Angeles,3,95230,1840017605
Adin,Adin,CA,California,6049,Modoc,41.1964,-120.9494,171,19,polygon,False,False,America/Los_Angeles,3,96006,1840022383
College City,College City,CA,California,6011,Colusa,39.0063,-122.0068,170,20,polygon,False,False,America/Los_Angeles,3,95912,1840022464
Ruth,Ruth,CA,California,6105,Trinity,40.2943,-123.3483,170,1,polygon,False,False,America/Los_Angeles,3,95552,1840026339
Sierra Village,Sierra Village,CA,California,6109,Tuolumne,38.0768,-120.1624,169,25,polygon,False,False,America/Los_Angeles,3,95335 95346,1840024693
Sisquoc,Sisquoc,CA,California,6083,Santa Barbara,34.8622,-120.2943,169,29,polygon,False,False,America/Los_Angeles,3,93454,1840024985
Lodoga,Lodoga,CA,California,6011,Colusa,39.3041,-122.5058,168,19,polygon,False,False,America/Los_Angeles,3,95979,1840024469
Tecopa,Tecopa,CA,California,6027,Inyo,35.835,-116.2074,168,3,polygon,False,False,America/Los_Angeles,3,92389,1840018956
Tooleville,Tooleville,CA,California,6107,Tulare,36.2878,-119.1154,167,965,polygon,False,True,America/Los_Angeles,3,93221,1840042315
Bluewater,Bluewater,CA,California,6071,San Bernardino,34.176,-114.264,163,60,polygon,False,False,America/Los_Angeles,3,92242,1840017800
Pike,Pike,CA,California,6091,Sierra,39.4278,-120.9996,159,14,polygon,False,False,America/Los_Angeles,3,95960,1840024378
Downieville,Downieville,CA,California,6091,Sierra,39.5701,-120.8213,158,19,polygon,False,False,America/Los_Angeles,3,95936,1840024376
Mettler,Mettler,CA,California,6029,Kern,35.0635,-118.9729,157,260,polygon,False,False,America/Los_Angeles,3,93313,1840019133
Bieber,Bieber,CA,California,6035,Lassen,41.1251,-121.1336,156,36,polygon,False,False,America/Los_Angeles,3,96009,1840022391
Alderpoint,Alderpoint,CA,California,6023,Humboldt,40.1614,-123.6157,156,24,polygon,False,False,America/Los_Angeles,3,95511,1840009839
Flournoy,Flournoy,CA,California,6103,Tehama,39.9284,-122.4461,155,10,polygon,False,False,America/Los_Angeles,3,96021 96029,1840025547
Trinity Center,Trinity Center,CA,California,6105,Trinity,40.9841,-122.7083,154,11,polygon,False,False,America/Los_Angeles,3,96091,1840024177
Waukena,Waukena,CA,California,6107,Tulare,36.1361,-119.511,149,61,polygon,False,False,America/Los_Angeles,3,93274,1840024884
Nicolaus,Nicolaus,CA,California,6101,Sutter,38.8981,-121.5729,148,18,polygon,False,False,America/Los_Angeles,3,95659,1840024524
Bear Creek,Bear Creek,CA,California,6047,Merced,37.2966,-120.4177,148,997,polygon,False,False,America/Los_Angeles,3,95340,1840026834
Pine Flat,Pine Flat,CA,California,6107,Tulare,35.8737,-118.6427,146,48,polygon,False,False,America/Los_Angeles,3,93207,1840024875
Montgomery Creek,Montgomery Creek,CA,California,6089,Shasta,40.8415,-121.9215,145,17,polygon,False,False,America/Los_Angeles,3,96065 96084,1840018730
Casmalia,Casmalia,CA,California,6083,Santa Barbara,34.8376,-120.5311,144,295,polygon,False,False,America/Los_Angeles,3,93429,1840022804
Tupman,Tupman,CA,California,6029,Kern,35.2987,-119.3575,144,105,polygon,False,False,America/Los_Angeles,3,93276,1840019142
Timber Cove,Timber Cove,CA,California,6097,Sonoma,38.541,-123.259,141,9,polygon,False,True,America/Los_Angeles,3,95450 95421,1840076383
C-Road,C-Road,CA,California,6063,Plumas,39.7628,-120.577,140,20,polygon,False,True,America/Los_Angeles,3,96106 96103,1840073894
Hardwick,Hardwick,CA,California,6031,Kings,36.4026,-119.7208,138,384,polygon,False,False,America/Los_Angeles,3,93230,1840026930
Cherokee,Cherokee,CA,California,6007,Butte,39.6514,-121.5344,137,30,polygon,False,False,America/Los_Angeles,3,95965,1840025565
Big Bend,Big Bend,CA,California,6089,Shasta,41.0109,-121.924,132,8,polygon,False,False,America/Los_Angeles,3,96011,1840017490
Myers Flat,Myers Flat,CA,California,6023,Humboldt,40.2666,-123.8737,132,117,polygon,False,False,America/Los_Angeles,3,95554,1840025523
Markleeville,Markleeville,CA,California,6003,Alpine,38.6841,-119.8225,132,7,polygon,False,False,America/Los_Angeles,3,96120,1840017568
Hat Creek,Hat Creek,CA,California,6089,Shasta,40.8101,-121.4809,129,0,polygon,False,False,America/Los_Angeles,3,96040,1840028323
Volta,Volta,CA,California,6047,Merced,37.0875,-120.9235,128,11,polygon,False,False,America/Los_Angeles,3,93635,1840024776
East Shore,East Shore,CA,California,6063,Plumas,40.2451,-121.0768,128,41,polygon,False,False,America/Los_Angeles,3,96137,1840028342
Sierra City,Sierra City,CA,California,6091,Sierra,39.574,-120.6297,126,22,polygon,False,False,America/Los_Angeles,3,96125,1840024380
Topaz,Topaz,CA,California,6051,Mono,38.6587,-119.5274,126,15,polygon,False,False,America/Los_Angeles,3,96133,1840024632
Randsburg,Randsburg,CA,California,6029,Kern,35.368,-117.6607,125,25,polygon,False,False,America/Los_Angeles,3,93554,1840019139
Moskowite Corner,Moskowite Corner,CA,California,6065,Riverside,38.4464,-122.1945,121,16,polygon,False,False,America/Los_Angeles,3,94558,1840028257
Snelling,Snelling,CA,California,6047,Merced,37.5216,-120.4387,119,85,polygon,False,False,America/Los_Angeles,3,95369,1840024773
Johannesburg,Johannesburg,CA,California,6029,Kern,35.3718,-117.642,119,19,polygon,False,False,America/Los_Angeles,3,93528,1840017801
Benbow,Benbow,CA,California,6023,Humboldt,40.0603,-123.7654,118,9,polygon,False,False,America/Los_Angeles,3,95542,1840025517
Mount Laguna,Mount Laguna,CA,California,6073,San Diego,32.8711,-116.4247,117,26,polygon,False,False,America/Los_Angeles,3,91948,1840026994
McKittrick,McKittrick,CA,California,6029,Kern,35.2981,-119.6249,116,17,polygon,False,False,America/Los_Angeles,3,93251,1840017815
Honcut,Honcut,CA,California,6007,Butte,39.3326,-121.5388,116,10,polygon,False,False,America/Los_Angeles,3,95966,1840025570
Hyampom,Hyampom,CA,California,6105,Trinity,40.6262,-123.4689,115,2,polygon,False,False,America/Los_Angeles,3,96046,1840024174
Bradley,Bradley,CA,California,6053,Monterey,35.8628,-120.8042,113,507,polygon,False,False,America/Los_Angeles,3,93426,1840017681
Monmouth,Monmouth,CA,California,6019,Fresno,36.5656,-119.7405,111,139,polygon,False,False,America/Los_Angeles,3,93725,1840026841
Vernon,Vernon,CA,California,6037,Los Angeles,34.0019,-118.2106,110,8,polygon,False,True,America/Los_Angeles,3,90058,1840021874
Spaulding,Spaulding,CA,California,6035,Lassen,40.6557,-120.7863,108,12,polygon,False,True,America/Los_Angeles,3,96130,1840076249
Furnace Creek,Furnace Creek,CA,California,6027,Inyo,36.4277,-116.8747,108,1,polygon,False,False,America/Los_Angeles,3,92328,1840028343
Paskenta,Paskenta,CA,California,6103,Tehama,39.8833,-122.5458,102,36,polygon,False,False,America/Los_Angeles,3,96074 96029,1840026514
Long Barn,Long Barn,CA,California,6109,Tuolumne,38.0957,-120.1285,102,13,polygon,False,False,America/Los_Angeles,3,95335,1840024691
Alpine Village,Alpine Village,CA,California,6003,Alpine,38.7856,-119.8009,101,13,polygon,False,False,America/Los_Angeles,3,96120,1840028412
Rodriguez Camp,Rodriguez Camp,CA,California,6107,Tulare,35.809,-119.1388,101,148,polygon,False,True,America/Los_Angeles,3,93261,1840042291
Darwin,Darwin,CA,California,6027,Inyo,36.2689,-117.589,100,28,polygon,False,False,America/Los_Angeles,3,93522,1840018951
Big Lagoon,Big Lagoon,CA,California,6023,Humboldt,41.1592,-124.1303,100,64,polygon,False,False,America/Los_Angeles,3,95570,1840025518
Comptche,Comptche,CA,California,6045,Mendocino,39.2651,-123.5896,99,33,polygon,False,False,America/Los_Angeles,3,95427,1840025585
Lee Vining,Lee Vining,CA,California,6051,Mono,37.9547,-119.1221,98,7,polygon,False,False,America/Los_Angeles,3,93541,1840024630
Mono City,Mono City,CA,California,6051,Mono,38.0412,-119.1467,96,6,polygon,False,False,America/Los_Angeles,3,93541,1840028305
Tuttle,Tuttle,CA,California,6047,Merced,37.2965,-120.3789,94,20,polygon,False,False,America/Los_Angeles,3,95340 95341,1840024775
Crescent Mills,Crescent Mills,CA,California,6063,Plumas,40.1008,-120.9217,93,8,polygon,False,False,America/Los_Angeles,3,95934,1840017508
Fish Camp,Fish Camp,CA,California,6043,Mariposa,37.4797,-119.6373,93,39,polygon,False,False,America/Los_Angeles,3,93623,1840024753
Carrick,Carrick,CA,California,6093,Siskiyou,41.4467,-122.3635,92,604,polygon,False,False,America/Los_Angeles,3,96094,1840028338
Stonyford,Stonyford,CA,California,6011,Colusa,39.3703,-122.5445,92,12,polygon,False,False,America/Los_Angeles,3,95979,1840024472
Oakville,Oakville,CA,California,6055,Napa,38.4384,-122.4067,91,25,polygon,False,False,America/Los_Angeles,3,94558,1840024612
Round Mountain,Round Mountain,CA,California,6089,Shasta,40.8005,-121.9376,89,20,polygon,False,False,America/Los_Angeles,3,96084,1840018732
Ocotillo,Ocotillo,CA,California,6025,Imperial,32.7431,-116.002,89,3,polygon,False,False,America/Los_Angeles,3,92259,1840019372
New Pine Creek,New Pine Creek,CA,California,6049,Modoc,41.9872,-120.3009,88,14,polygon,False,False,America/Los_Angeles,3,97635,1840137757
Rutherford,Rutherford,CA,California,6055,Napa,38.4568,-122.4231,88,20,polygon,False,False,America/Los_Angeles,3,94558 94573 94574,1840024613
Sattley,Sattley,CA,California,6091,Sierra,39.6265,-120.4357,86,16,polygon,False,False,America/Los_Angeles,3,96124,1840024379
Sierraville,Sierraville,CA,California,6091,Sierra,39.575,-120.3637,85,6,polygon,False,False,America/Los_Angeles,3,96126,1840024381
Leggett,Leggett,CA,California,6045,Mendocino,39.8635,-123.7253,83,11,polygon,False,False,America/Los_Angeles,3,95585,1840026597
Westside,Westside,CA,California,6019,Fresno,36.4042,-120.1341,80,13,polygon,False,False,America/Los_Angeles,3,93624,1840028052
Kirkwood,Kirkwood,CA,California,6003,Alpine,38.693,-120.064,80,7,polygon,False,False,America/Los_Angeles,3,95646,1840017584
Sereno del Mar,Sereno del Mar,CA,California,6097,Sonoma,38.3836,-123.0732,80,41,polygon,False,True,America/Los_Angeles,3,94923,1840076217
Paynes Creek,Paynes Creek,CA,California,6103,Tehama,40.3409,-121.9174,78,8,polygon,False,False,America/Los_Angeles,3,96080 96075,1840026515
Alleghany,Alleghany,CA,California,6091,Sierra,39.4666,-120.841,78,86,polygon,False,False,America/Los_Angeles,3,95910,1840022445
Keddie,Keddie,CA,California,6063,Plumas,40.0059,-120.9525,76,44,polygon,False,False,America/Los_Angeles,3,95971,1840017523
Mount Hebron,Mount Hebron,CA,California,6093,Siskiyou,41.7855,-122.0083,72,38,polygon,False,False,America/Los_Angeles,3,96058,1840018694
Nicasio,Nicasio,CA,California,6041,Marin,38.0605,-122.7008,71,21,polygon,False,False,America/Los_Angeles,3,94946,1840026766
Kingvale,Kingvale,CA,California,6057,Nevada,39.3203,-120.4387,71,28,polygon,False,False,America/Los_Angeles,3,96161,1840026653
Freeport,Freeport,CA,California,6067,Sacramento,38.4636,-121.5022,70,532,polygon,False,False,America/Los_Angeles,3,95832 95831,1840024625
Phillipsville,Phillipsville,CA,California,6023,Humboldt,40.2117,-123.7844,70,37,polygon,False,False,America/Los_Angeles,3,95559,1840026324
Homewood Canyon,Homewood Canyon,CA,California,6027,Inyo,35.89,-117.3863,69,2,polygon,False,True,America/Los_Angeles,3,93592,1840075917
Sunny Slopes,Sunny Slopes,CA,California,6051,Mono,37.5694,-118.6759,67,13,polygon,False,True,America/Los_Angeles,3,93546,1840076293
Hornitos,Hornitos,CA,California,6043,Mariposa,37.5034,-120.242,66,21,polygon,False,False,America/Los_Angeles,3,95338 95325,1840026811
Palo Verde,Palo Verde,CA,California,6025,Imperial,33.4279,-114.7273,65,42,polygon,False,False,America/Los_Angeles,3,92266,1840019373
Coulterville,Coulterville,CA,California,6043,Mariposa,37.7105,-120.1992,60,5,polygon,False,False,America/Los_Angeles,3,95311,1840028088
El Rancho,El Rancho,CA,California,6107,Tulare,36.2207,-119.069,59,316,polygon,False,True,America/Los_Angeles,3,93247,1840042236
Clio,Clio,CA,California,6063,Plumas,39.7487,-120.5725,59,38,polygon,False,False,America/Los_Angeles,3,96106,1840017507
Lake City,Lake City,CA,California,6049,Modoc,41.646,-120.2255,56,3,polygon,False,False,America/Los_Angeles,3,96115,1840024122
Washington,Washington,CA,California,6057,Nevada,39.3591,-120.7906,56,11,polygon,False,False,America/Los_Angeles,3,95959 95986,1840026657
Gazelle,Gazelle,CA,California,6093,Siskiyou,41.5137,-122.5215,56,36,polygon,False,False,America/Los_Angeles,3,96034,1840017470
Macdoel,Macdoel,CA,California,6093,Siskiyou,41.8258,-122.0058,54,140,polygon,False,False,America/Los_Angeles,3,96058,1840017468
Mohawk Vista,Mohawk Vista,CA,California,6063,Plumas,39.8048,-120.5883,54,1,polygon,False,False,America/Los_Angeles,3,96103,1840028349
Moss Landing,Moss Landing,CA,California,6053,Monterey,36.8019,-121.7872,54,52,polygon,False,False,America/Los_Angeles,3,95039,1840019018
Robinson Mill,Robinson Mill,CA,California,6007,Butte,39.4857,-121.3202,53,15,polygon,False,True,America/Los_Angeles,3,95966,1840042828
Indian Falls,Indian Falls,CA,California,6063,Plumas,40.0587,-120.9803,53,11,polygon,False,False,America/Los_Angeles,3,95934,1840017521
Lake Davis,Lake Davis,CA,California,6063,Plumas,39.8564,-120.463,52,3,polygon,False,False,America/Los_Angeles,3,96122,1840017525
Eagleville,Eagleville,CA,California,6049,Modoc,41.3191,-120.1147,52,20,polygon,False,False,America/Los_Angeles,3,96110,1840025512
Fellows,Fellows,CA,California,6029,Kern,35.1779,-119.5472,51,28,polygon,False,False,America/Los_Angeles,3,93224,1840017816
Whitehawk,Whitehawk,CA,California,6063,Plumas,39.7206,-120.5536,49,7,polygon,False,False,America/Los_Angeles,3,96106,1840028355
Panorama Heights,Panorama Heights,CA,California,6107,Tulare,35.8068,-118.627,49,39,polygon,False,False,America/Los_Angeles,3,93260,1840139203
McClenney Tract,McClenney Tract,CA,California,6107,Tulare,35.822,-118.6478,47,29,polygon,False,True,America/Los_Angeles,3,93260,1840042264
California Hot Springs,California Hot Springs,CA,California,6107,Tulare,35.8863,-118.6561,47,24,polygon,False,False,America/Los_Angeles,3,93207,1840024865
Soda Springs,Soda Springs,CA,California,6057,Nevada,39.3248,-120.3784,46,52,polygon,False,False,America/Los_Angeles,3,95728,1840026656
Lookout,Lookout,CA,California,6049,Modoc,41.21,-121.1545,44,3,polygon,False,False,America/Los_Angeles,3,96054,1840024124
Butte Meadows,Butte Meadows,CA,California,6007,Butte,40.0871,-121.537,41,7,polygon,False,False,America/Los_Angeles,3,95942,1840025564
Volcano,Volcano,CA,California,6005,Amador,38.4456,-120.6306,40,10,polygon,False,False,America/Los_Angeles,3,95665 95689,1840024640
Trona,Trona,CA,California,6027,Inyo,35.815,-117.3449,40,1,polygon,False,True,America/Los_Angeles,3,93592,1840076398
Pierpoint,Pierpoint,CA,California,6107,Tulare,36.1405,-118.6296,39,36,polygon,False,True,America/Los_Angeles,3,93208 93265,1840042288
Sequoia Crest,Sequoia Crest,CA,California,6107,Tulare,36.1858,-118.6256,38,14,polygon,False,True,America/Los_Angeles,3,93265,1840042311
Edgewood,Edgewood,CA,California,6093,Siskiyou,41.462,-122.426,37,14,polygon,False,False,America/Los_Angeles,3,96094,1840017467
Nubieber,Nubieber,CA,California,6035,Lassen,41.0967,-121.1816,35,18,polygon,False,False,America/Los_Angeles,3,96068,1840026367
Valley Ford,Valley Ford,CA,California,6097,Sonoma,38.3246,-122.9148,34,4,polygon,False,False,America/Los_Angeles,3,94952 94922,1840024622
Creston,Creston,CA,California,6079,San Luis Obispo,35.5173,-120.5211,33,22,polygon,False,False,America/Los_Angeles,3,93432,1840025803
Old Station,Old Station,CA,California,6089,Shasta,40.6722,-121.4228,31,5,polygon,False,False,America/Los_Angeles,3,96071,1840026369
Jenner,Jenner,CA,California,6097,Sonoma,38.4511,-123.1203,30,5,polygon,False,False,America/Los_Angeles,3,95450 95465,1840024617
Prattville,Prattville,CA,California,6063,Plumas,40.206,-121.1575,28,17,polygon,False,False,America/Los_Angeles,3,95923,1840018767
Goodyears Bar,Goodyears Bar,CA,California,6091,Sierra,39.5458,-120.8881,26,4,polygon,False,False,America/Los_Angeles,3,95944,1840024377
Tennant,Tennant,CA,California,6093,Siskiyou,41.5815,-121.9151,26,41,polygon,False,False,America/Los_Angeles,3,96058,1840018695
Little Valley,Little Valley,CA,California,6035,Lassen,40.893,-121.1781,26,24,polygon,False,False,America/Los_Angeles,3,96056,1840028087
Mabie,Mabie,CA,California,6063,Plumas,39.7771,-120.5447,25,2,polygon,False,False,America/Los_Angeles,3,96122,1840025548
Redcrest,Redcrest,CA,California,6023,Humboldt,40.3987,-123.9474,24,15,polygon,False,False,America/Los_Angeles,3,95569,1840026325
Aspen Springs,Aspen Springs,CA,California,6051,Mono,37.55,-118.7087,23,2,polygon,False,False,America/Los_Angeles,3,93546,1840022494
Drytown,Drytown,CA,California,6005,Amador,38.4382,-120.8565,21,2,polygon,False,False,America/Los_Angeles,3,95699,1840024634
Spring Garden,Spring Garden,CA,California,6063,Plumas,39.9012,-120.7935,20,11,polygon,False,False,America/Los_Angeles,3,95971,1840018764
Salmon Creek,Salmon Creek,CA,California,6097,Sonoma,38.3463,-123.0595,20,6,polygon,False,False,America/Los_Angeles,3,94923,1840024620
Ponderosa,Ponderosa,CA,California,6107,Tulare,36.105,-118.5293,18,8,polygon,False,False,America/Los_Angeles,3,93265,1840028302
Blairsden,Blairsden,CA,California,6063,Plumas,39.7752,-120.6109,18,12,polygon,False,False,America/Los_Angeles,3,96103,1840017513
Cuyama,Cuyama,CA,California,6083,Santa Barbara,34.9312,-119.6148,17,14,polygon,False,False,America/Los_Angeles,3,93254,1840022805
Shoshone,Shoshone,CA,California,6027,Inyo,35.951,-116.3055,17,0,polygon,False,False,America/Los_Angeles,3,92384,1840018952
Graniteville,Graniteville,CA,California,6057,Nevada,39.4443,-120.736,13,3,polygon,False,False,America/Los_Angeles,3,95959,1840026652
Buck Meadows,Buck Meadows,CA,California,6043,Mariposa,37.8127,-120.0653,10,2,polygon,False,False,America/Los_Angeles,3,95321,1840022542
Keeler,Keeler,CA,California,6027,Inyo,36.4846,-117.872,10,2,polygon,False,False,America/Los_Angeles,3,93530 93545,1840017645
